movie_id,title,year,genres,avg_rating
169436,Viaje ,2015,Drama,3.125
118458,H6: Diario de un asesino ,2005,Horror|Thriller,3.125
137280,Los Enchiladas! ,1999,Comedy,3.125
197311,"Into the Dark: New Year, New You ",2018,Drama|Horror,3.125
1557,Squeeze ,1997,Drama,3.125
145751,Huie's Sermon ,1983,Documentary,3.125
200408,Detective Conan: Magician of the Silver Key ,2004,Animation|Mystery,3.125
185267,Paradox ,2017,Action|Crime|Drama,3.125
100591,"Mind Reader, The ",1933,Drama|Romance,3.125
92029,Westbound ,1959,Western,3.125
86943,Fly Away ,2011,Drama,3.125
191503,Sye ,2004,Drama,3.125
147280,The Sunshine Boys ,1996,Comedy,3.125
204354,Mondo Elvis ,1984,Documentary,3.125
97250,Charlie Chan in London ,1934,Drama|Mystery,3.125
48713,Mr. Conservative: Goldwater on Goldwater ,2006,Documentary,3.125
169402,The Strange Woman ,1946,Drama,3.125
105213,Don Jon ,2013,Comedy|Drama|Romance,3.1247915508615898
5226,All the Right Moves ,1983,Drama|Romance,3.1244725738396624
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The ",2010,Action|Adventure|Fantasy|Mystery,3.124113475177305
8268,Point of No Return ,1993,Action|Thriller,3.1239583333333334
4689,"Cat o' Nine Tails, The ","Gatto a nove code, Il) ",Mystery|Thriller,3.1238938053097347
79057,Predators ,2010,Action|Sci-Fi|Thriller,3.123819517313746
7885,"Vampire Lovers, The ",1970,Horror,3.1232876712328768
193900,22 July ,2018,Drama,3.1232876712328768
102378,Syrup ,2013,Comedy|Drama,3.1231884057971016
5664,Brown Sugar ,2002,Romance,3.1230366492146597
48326,All the King's Men ,2006,Drama,3.123003194888179
41425,"Dying Gaul, The ",2005,Drama|Romance,3.122950819672131
59022,Harold & Kumar Escape from Guantanamo Bay ,2008,Adventure|Comedy,3.1228751821272462
52545,Puccini for Beginners ,2006,Comedy|Romance,3.1226415094339623
6248,Japon ,a.k.a. Japan) ,Drama,3.1226415094339623
102033,Pain & Gain ,2013,Action|Comedy|Crime,3.1223021582733814
3711,Sarafina! ,1992,Drama,3.1223021582733814
184925,Errementari ,2018,Fantasy|Horror,3.1222222222222222
8605,Taxi 3 ,2003,Action|Comedy,3.1221995926680246
3806,Mackenna's Gold ,1969,Western,3.122159090909091
1398,In Love and War ,1996,Romance|War,3.122093023255814
6637,Thrashin' ,1986,Action|Drama,3.1219512195121952
54648,Rush Hour 3 ,2007,Action|Comedy|Crime|Thriller,3.1217982226868792
1417,"Portrait of a Lady, The ",1996,Drama,3.121720116618076
6210,Volcano High ,Whasango) ,Action|Comedy,3.1216216216216215
2199,Phoenix ,1998,Crime|Drama,3.1216216216216215
60737,Watching the Detectives ,2007,Comedy|Romance,3.1216216216216215
3240,"Big Tease, The ",1999,Comedy,3.121468926553672
158260,A Hologram for the King ,2015,Comedy|Drama,3.1214285714285714
4352,Shag ,1989,Comedy|Drama,3.121287128712871
87469,Cinema Verite ,2011,Drama,3.121212121212121
171869,Realive ,2016,Sci-Fi,3.121212121212121
5651,"Incredible Mr. Limpet, The ",1964,Animation|Comedy|War,3.121140142517815
2478,¡Three Amigos! ,1986,Comedy|Western,3.1209853445587776
2634,"Mummy, The ",1959,Horror,3.1208881578947367
5041,Fire and Ice ,1983,Animation|Fantasy,3.120879120879121
48957,"Charge of the Light Brigade, The ",1936,Action|Adventure|Romance|War,3.1206896551724137
6999,Housesitter ,1992,Comedy|Romance,3.1204954954954953
40887,Lonesome Jim ,2005,Drama|Romance,3.1203703703703702
69438,O'Horten ,2007,Comedy|Drama,3.1203703703703702
102747,"Rink, The ",1916,Comedy,3.12
78934,Yella ,2007,Drama|Romance|Thriller,3.12
55294,Weirdsville ,2007,Comedy|Crime|Drama,3.12
46912,Memento Mori ,Yeogo goedam II) ,Horror,3.12
26074,Paris Blues ,1961,Drama|Romance,3.12
80779,Every Day ,2010,Comedy|Drama,3.12
32917,Boccaccio '70 ,1962,Comedy|Fantasy|Romance,3.12
79,"Juror, The ",1996,Drama|Thriller,3.1199367713890536
109191,Winter's Tale ,2014,Drama|Fantasy|Mystery,3.1199095022624435
49647,Charlotte's Web ,2006,Children|Comedy|Drama|Fantasy,3.1198738170347005
57401,Cleaner ,2007,Crime|Thriller,3.119672131147541
6977,New Jack City ,1991,Action|Crime|Drama,3.1195856873822976
8745,"World of Suzie Wong, The ",1960,Drama|Romance,3.119565217391304
26488,"Star Chamber, The ",1983,Action|Crime|Drama|Thriller,3.119565217391304
103819,Coffee Town ,2013,Comedy,3.119565217391304
5254,Blade II ,2002,Action|Horror|Thriller,3.1195463738803815
37727,Flightplan ,2005,Action|Drama|Thriller,3.1195273149941882
92309,"Innkeepers, The ",2011,Horror|Thriller,3.1193771626297577
78105,Prince of Persia: The Sands of Time ,2010,Action|Adventure|Fantasy|Romance|IMAX,3.119301648884578
2249,My Blue Heaven ,1990,Comedy,3.1192878338278933
150254,The Devil's Candy ,2015,Horror,3.1192660550458715
90052,"Lizard in a Woman's Skin, A ","Lucertola con la pelle di donna, Una) ",Horror|Mystery|Thriller,3.119047619047619
117320,The Last Word ,2008,Drama|Romance,3.119047619047619
81671,"Tramp, The ",Awaara) ,Drama|Musical|Romance,3.119047619047619
112868,"Signal, The ",2014,Sci-Fi|Thriller,3.119047619047619
148665,William Shatner Presents: Chaos on the Bridge ,2015,Documentary|Sci-Fi,3.119047619047619
6004,Abraham's Valley ,Vale Abraão) ,Drama,3.119047619047619
40752,Takeshis' ,2005,Comedy|Drama,3.119047619047619
165139,Wild Oats ,2016,Comedy,3.119047619047619
33821,"Deal, The ",2005,Drama,3.119047619047619
169750,Stake Land II: The Stakelander ,2016,Action|Horror,3.119047619047619
49752,Red-Headed Woman ,1932,Comedy|Romance,3.119047619047619
113062,Hellion ,2014,Drama|Thriller,3.119047619047619
129771,Jacky in the Kingdom of Women ,Jacky au royaume des filles) ,Comedy,3.119047619047619
204702,"Where'd You Go, Bernadette ",2019,Comedy|Drama,3.119047619047619
183703,Forever My Girl ,2018,Romance,3.119047619047619
168740,The Ticket ,2016,Drama,3.119047619047619
163653,David Cross: Making America Great Again ,2016,Comedy,3.119047619047619
4900,Out Cold ,2001,Comedy,3.1189710610932475
93805,Iron Sky ,2012,Action|Comedy|Sci-Fi,3.1189655172413793
1918,Lethal Weapon 4 ,1998,Action|Comedy|Crime|Thriller,3.1185075980948063
116453,Hateship Loveship ,2013,Drama,3.1184210526315788
116493,The Returned ,2013,Drama|Horror|Thriller,3.1184210526315788
121159,V: The Final Battle ,1984,Action|Sci-Fi,3.1184210526315788
81083,Kaboom ,2010,Comedy|Sci-Fi,3.1184210526315788
828,"Adventures of Pinocchio, The ",1996,Adventure|Children,3.1184115523465703
1812,Wide Awake ,1998,Children|Comedy|Drama,3.1183574879227054
109376,Cuban Fury ,2014,Comedy,3.118279569892473
3263,White Men Can't Jump ,1992,Comedy|Drama,3.1181513231457325
726,Last Dance ,1996,Drama,3.1181262729124235
71318,Terra ,a.k.a. Battle for Terra) ,Adventure|Animation|Sci-Fi,3.1176470588235294
4157,"Price of Milk, The ",2000,Comedy|Drama|Fantasy|Romance,3.1176470588235294
81061,Party Girl ,1958,Drama|Film-Noir,3.1176470588235294
103366,Redemption ,Hummingbird) ,Action|Crime|Thriller,3.1176470588235294
88877,"Invisible Sign, An ",2010,Comedy|Drama,3.1176470588235294
73778,"Story of a Cheat, The ","Roman d'un tricheur, Le) ",Comedy,3.1176470588235294
163779,"Kiki, Love to Love ",2016,Comedy|Romance,3.1176470588235294
144984,Pyaar Ka Punchnama 2 ,2015,Comedy|Drama|Romance,3.1176470588235294
68614,"Seduction of Joe Tynan, The ",1979,Drama,3.1176470588235294
167710,Hunting Season ,2010,Crime|Drama|Mystery|Thriller,3.1176470588235294
77715,Games of Love and Chance ,L'esquive) ,Drama|Romance,3.1176470588235294
7370,A Foreign Affair ,2003,Comedy|Drama|Romance,3.1176470588235294
8130,"Girl Next Door, The ",1999,Documentary,3.117424242424242
3704,Mad Max Beyond Thunderdome ,1985,Action|Adventure|Sci-Fi,3.1172775770091206
4572,Black Rain ,1989,Action|Crime|Drama,3.117252931323283
126482,Strange Magic ,2015,Animation|Children|Fantasy|Musical,3.1171875
1334,"Blob, The ",1958,Horror|Sci-Fi,3.117172493276988
2769,"Yards, The ",2000,Crime|Drama,3.117142857142857
139052,Dark Places ,2015,Drama|Mystery|Thriller,3.117088607594937
1000,Curdled ,1996,Crime,3.116915422885572
3796,"Wisdom of Crocodiles, The ",a.k.a. Immortality) ,Romance|Thriller,3.1166666666666667
57690,"Shoes of the Fisherman, The ",1968,Drama,3.1166666666666667
104321,Touchy Feely ,2013,Drama,3.1166666666666667
79796,Centurion ,2010,Action|Adventure|Drama|Thriller|War,3.1166044776119404
102072,Erased ,"Expatriate, The) ",Action|Thriller,3.1165644171779143
26782,"Mambo Kings, The ",1992,Drama|Musical,3.1165413533834587
62439,My Best Friend's Girl ,2008,Comedy|Romance,3.116455696202532
60471,Rogue ,2007,Action|Adventure|Horror|Sci-Fi|Thriller,3.1163522012578615
7358,Searching for Debra Winger ,2002,Documentary,3.116279069767442
2263,"Seventh Sign, The ",1988,Drama|Fantasy|Thriller,3.1162264150943395
32009,Tyler Perry's Diary of a Mad Black Woman ,2005,Comedy|Drama|Romance,3.116216216216216
62437,W. ,2008,Drama,3.1157975460122698
3725,American Pop ,1981,Animation|Musical,3.1156914893617023
1541,Addicted to Love ,1997,Comedy|Romance,3.115632754342432
8956,Enduring Love ,2004,Drama,3.115625
101241,"Sadist, The ",1963,Thriller,3.1153846153846154
73912,Genevieve ,1953,Comedy,3.1153846153846154
130069,Road Hard ,2015,Comedy,3.1153846153846154
7251,Where the Day Takes You ,1992,Drama,3.1153846153846154
113254,Zarafa ,2012,Animation,3.1153846153846154
110372,"Boeing, Boeing ",1965,Comedy,3.1153846153846154
70549,Doing Time on Maple Drive ,1992,Drama,3.1153846153846154
78721,Heart Like a Wheel ,1983,Drama,3.1153846153846154
114044,Honeymoon ,2014,Horror,3.1153846153846154
131132,Kleines Arschloch - Der Film ,1997,Animation|Comedy,3.1153846153846154
121097,To Grandmother's House We Go ,1992,Adventure|Children|Comedy,3.1153846153846154
69005,Female ,1933,Comedy|Drama|Romance,3.1153846153846154
170675,The Bed-Sitting Room ,1969,Comedy|Drama,3.1153846153846154
144270,Preggoland ,2015,Comedy|Drama,3.1153846153846154
59854,"Wings of Eagles, The ",1957,Drama|War,3.1153846153846154
3778,On Our Merry Way ,1948,Comedy,3.1153846153846154
78536,In the Beginning ,À l'Origine) ,Drama,3.1153846153846154
71029,Videocracy ,Videocracy - Basta apparire) ,Documentary,3.1153846153846154
190813,Kin ,2018,Action|Sci-Fi,3.1153846153846154
131000,"The Yakuza Papers, Vol. 3: Proxy War ",1973,Action|Crime|Drama,3.1153846153846154
134847,Ghost Graduation ,2012,Comedy,3.1153846153846154
141495,HK: Forbidden Super Hero ,2013,Action|Comedy,3.1153846153846154
3791,Footloose ,1984,Drama,3.1151817929503194
82744,Faster ,2010,Action|Crime|Drama,3.1151515151515152
3614,Honeymoon in Vegas ,1992,Comedy|Romance,3.1150510204081634
2072,"'burbs, The ",1989,Comedy,3.114909638554217
1487,Selena ,1997,Drama|Musical,3.114864864864865
4206,"Mighty Quinn, The ",1989,Crime|Mystery,3.1148325358851676
197663,Happy Death Day 2U ,2019,Horror|Mystery|Thriller,3.114705882352941
7033,"Secret of My Succe$s, The ",a.k.a. The Secret of My Success) ,Comedy|Romance,3.1146496815286624
5611,"Four Feathers, The ",2002,Adventure|War,3.1146408839779007
5929,"Party 2, The ","Boum 2, La) ",Comedy|Romance,3.1145833333333335
8,Tom and Huck ,1995,Adventure|Children,3.1145833333333335
114680,Rigor Mortis ,Geung si) ,Action|Drama|Horror,3.1145833333333335
26483,Rock & Rule ,1983,Animation|Fantasy|Musical|Sci-Fi,3.1145833333333335
6699,Once Upon a Time in the Midlands ,2002,Drama,3.1144578313253013
6411,Come September ,1961,Comedy,3.1142857142857143
3570,"Last September, The ",1999,Drama,3.1142857142857143
107426,Demons 2 ,Dèmoni 2... l'incubo ritorna) ,Horror,3.1142857142857143
8926,Circle of Iron ,1978,Action|Adventure|Fantasy|Mystery,3.1142857142857143
4917,MacArthur ,1977,Drama,3.1140350877192984
3587,Inferno ,1980,Horror,3.1137724550898205
117492,Alien Nation: Body and Soul ,1995,Sci-Fi,3.1136363636363638
109027,Eyjafjallajökull ,2013,Comedy,3.1136363636363638
183295,Insidious: The Last Key ,2018,Horror|Mystery|Thriller,3.1136363636363638
201320,Red Joan ,2019,Drama|Thriller,3.1136363636363638
166203,Sapphire Blue ,2014,Adventure|Children|Fantasy|Sci-Fi,3.1136363636363638
116779,"Fat, Sick & Nearly Dead 2 ",2014,Documentary,3.1136363636363638
109569,3 Days to Kill ,2014,Action|Crime|Drama,3.113456464379947
27402,Dagon ,2001,Fantasy|Horror|Mystery|Thriller,3.1134453781512605
6225,King of Kings ,1961,Drama,3.1133333333333333
3495,Roadside Prophets ,1992,Comedy|Drama,3.1132075471698113
68482,XIII: The Conspiracy ,2008,Action|Crime|Mystery|Thriller,3.1132075471698113
144734,Freaks of Nature ,2015,Comedy|Horror|Sci-Fi,3.113095238095238
39231,Elizabethtown ,2005,Comedy|Drama|Romance,3.1129943502824857
55112,Shanghai Kiss ,2007,Comedy|Drama|Romance,3.1129032258064515
26481,First Name: Carmen ,Prénom Carmen) ,Crime|Drama|Romance,3.1129032258064515
43971,Trauma ,1993,Horror|Mystery|Thriller,3.1129032258064515
78276,Hail Mary ,"'Je vous salue, Marie') ",Drama,3.1129032258064515
1906,Mr. Jealousy ,1997,Comedy|Romance,3.1127659574468085
8994,"Ladies Man, The ",1961,Comedy,3.112676056338028
8922,Epidemic ,1988,Drama|Horror|Thriller,3.1125
142113,Kahlil Gibran's The Prophet ,2015,Animation,3.1125
196893,Cold Pursuit ,2019,Action|Drama|Thriller,3.1125
188751,Mamma Mia: Here We Go Again! ,2018,Comedy|Romance,3.112456747404844
91304,Xtro ,1983,Horror|Sci-Fi,3.1122448979591835
1320,Alien³ ,a.k.a. Alien 3) ,Action|Horror|Sci-Fi|Thriller,3.112239715591671
102088,"Grandmaster, The ",Yi dai zong shi) ,Action|Drama|IMAX,3.1121495327102804
179333,Veronica ,2017,Horror,3.1120689655172415
26226,"Hi, Mom! ",1970,Comedy,3.1120689655172415
3784,"Kid, The ",2000,Comedy|Fantasy,3.112047440699126
72787,Doghouse ,2009,Comedy|Horror,3.112
185481,Ghostland ,2018,Horror,3.111940298507463
80083,Dragon Ball Z: Dead Zone ,Doragon bôru Z 1: Ora no Gohan wo kaese) ,Action|Adventure|Animation|Fantasy|Sci-Fi,3.111842105263158
93563,Lockout ,2012,Action|Sci-Fi|Thriller,3.1118210862619806
27152,Pitkä kuuma kesä ,1999,Comedy|Drama,3.1117021276595747
5572,Barbershop ,2002,Comedy,3.1116236162361623
453,For Love or Money ,1993,Comedy|Romance,3.1115560640732265
67408,Monsters vs. Aliens ,2009,Animation|Sci-Fi|IMAX,3.1115431846090873
148956,How to Be Single ,2016,Comedy|Romance,3.1114718614718613
2861,For Love of the Game ,1999,Comedy|Drama,3.11134163208852
7012,Mr. Destiny ,1990,Comedy|Fantasy,3.111320754716981
110921,Anne of Green Gables ,1934,Children|Comedy|Drama,3.111111111111111
109947,My Mom Is a Character ,Minha Mãe é uma Peça: O Filme) ,Comedy,3.111111111111111
78666,Princess Raccoon ,Operetta tanuki goten) ,Comedy|Fantasy|Musical|Romance,3.111111111111111
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The ",Die Unabsichtliche Entführung der Frau Elfriede Ott) ,Comedy,3.111111111111111
190509,The Spy Gone North ,2018,Thriller,3.111111111111111
76132,B.N.B. ,Bunty Aur Babli) ,Adventure|Comedy|Crime,3.111111111111111
33533,Vodka Lemon ,2003,Comedy|Drama,3.111111111111111
156553,Zoom ,2015,Animation|Comedy|Drama,3.111111111111111
91709,Kongo ,1932,Drama|Horror,3.111111111111111
92176,"Grand Maneuver, The ",Les grandes manoeuvres) ,Comedy|Drama|Romance,3.111111111111111
136926,Gemma Bovery ,2014,Comedy|Drama|Romance,3.111111111111111
182409,Ecce bombo ,1978,Comedy|Drama,3.111111111111111
146730,Lost in the Sun ,2015,Action|Drama|Thriller,3.111111111111111
78459,Talhotblond: ,2009,Documentary|Thriller,3.111111111111111
135941,The Secret of the Sword ,1985,Animation|Children,3.111111111111111
114599,The Empty Hours ,2013,Drama|Romance,3.111111111111111
88192,"Poker House, The ",2008,Drama,3.111111111111111
90306,"Smiling Madame Beudet, The ",La souriante Madame Beudet) ,Drama,3.111111111111111
71322,Forbidden Fruit ,Kielletty hedelmä) ,Drama,3.111111111111111
8960,Voices of Iraq ,2004,Documentary,3.111111111111111
165115,My Blind Brother ,2016,Comedy|Drama|Romance,3.111111111111111
133325,Ethos ,2011,Documentary,3.111111111111111
92756,Hearts of the West ,1975,Comedy|Western,3.111111111111111
170699,White Coffin ,2016,Action|Horror|Thriller,3.111111111111111
33974,For Pete's Sake ,1974,Comedy,3.111111111111111
87390,"Very British Gangster, A ",2007,Crime|Documentary,3.111111111111111
163144,Window Water Baby Moving ,1959,Documentary,3.111111111111111
116752,Deal ,2008,Comedy|Drama,3.111111111111111
2957,Sparrows ,1926,Drama,3.111111111111111
59852,Villa Rides! ,1968,War|Western,3.111111111111111
185429,Sun Dogs ,2017,Comedy|Drama,3.111111111111111
92348,Puss in Boots ,Nagagutsu o haita neko) ,Adventure|Animation|Children|Comedy|Fantasy|Romance,3.111111111111111
139,Target ,1995,Action|Drama,3.111111111111111
27081,Claire Dolan ,1998,Drama,3.111111111111111
167494,Mower Minions ,2016,Animation|Comedy,3.111111111111111
78737,Captain from Castile ,1947,Adventure|Drama,3.111111111111111
143599,Coin Locker Girl ,2015,Drama,3.111111111111111
78222,"Other Side of Midnight, The ",1977,Drama|Romance|Thriller,3.111111111111111
109858,Entre ses mains ,2005,Drama|Romance|Thriller,3.111111111111111
136419,The Executioner's Song ,1982,Crime|Drama,3.111111111111111
133233,Run & Jump ,2014,Drama,3.111111111111111
92652,Windfall ,2010,Documentary,3.111111111111111
8397,"Playboys, The ",1992,Drama|Romance,3.111111111111111
160650,La Chance de ma vie ,2011,Comedy|Romance,3.111111111111111
126937,Journey to the Beginning of Time ,1955,Adventure|Children|Fantasy,3.111111111111111
7699,Who the Hell Is Juliette? ,¿Quién diablos es Juliette?) ,Documentary,3.111111111111111
68921,Moontide ,1942,Drama|Film-Noir,3.111111111111111
3409,Final Destination ,2000,Drama|Thriller,3.1105570594101724
2334,"Siege, The ",1998,Action|Thriller,3.110435663627153
91035,Wuthering Heights ,2011,Drama,3.1103896103896105
3109,"River, The ",1984,Drama,3.110248447204969
80166,"Switch, The ",2010,Comedy|Romance,3.1102320675105486
88785,"Change-Up, The ",2011,Comedy,3.1102181400688864
170399,CHiPS ,2017,Action|Comedy|Drama,3.110215053763441
4521,Little Nikita ,1988,Drama,3.110169491525424
59709,"Oxford Murders, The ",2007,Crime|Mystery|Romance|Thriller,3.11013986013986
58806,Smart People ,2008,Comedy|Drama|Romance,3.110103626943005
6910,Kronos ,a.k.a. Captain Kronos: Vampire Hunter) ,Horror,3.110062893081761
6600,...And God Spoke ,1993,Comedy,3.11
140747,16 Wishes ,2010,Children|Drama|Fantasy,3.11
4084,Beverly Hills Cop II ,1987,Action|Comedy|Crime|Thriller,3.1098047914818103
127,"Silences of the Palace, The ",Saimt el Qusur) ,Drama,3.1097560975609757
108797,Flowers in the Attic ,2014,Drama|Mystery|Thriller,3.1097560975609757
6162,Gerry ,2002,Adventure|Drama,3.109717868338558
4728,Rat Race ,2001,Comedy,3.1095423563777995
34505,Whispering Corridors ,Yeogo Goedam) ,Drama|Horror,3.109375
78157,At Midnight I'll Take Your Soul ,À Meia-Noite Levarei Sua Alma) ,Horror,3.109375
185437,Take Your Pills ,2018,Documentary,3.109375
112085,Goodbye World ,2013,Comedy|Drama,3.109375
132979,A Company Man ,2012,Action|Drama,3.109375
5399,River of No Return ,1954,Adventure|Western,3.109375
6555,On the Run ,2002,Crime|Drama|Thriller,3.109375
86286,Daffy Duck's Quackbusters ,1988,Animation|Children|Comedy|Horror,3.109375
195161,Mary Poppins Returns ,2018,Children|Fantasy,3.1093247588424435
1613,Star Maps ,1997,Drama,3.109170305676856
4814,Don't Say a Word ,2001,Thriller,3.1091018685955394
193697,High Life ,2018,Drama|Horror|Mystery|Sci-Fi,3.109090909090909
426,Body Snatchers ,1993,Horror|Sci-Fi|Thriller,3.1090698444223768
94677,"Dictator, The ",2012,Comedy,3.1090169992609016
1457,Fools Rush In ,1997,Comedy|Drama|Romance,3.1089385474860336
49347,Fast Food Nation ,2006,Drama,3.10873786407767
758,"Jar, The ",Khomreh) ,Drama,3.108695652173913
69466,"Alibi, The ",Lies and Alibis) ,Comedy|Drama|Romance,3.108695652173913
179415,Wheelman ,2017,Action|Thriller,3.108695652173913
169668,Banking on Bitcoin ,2016,Documentary,3.108695652173913
95182,Dragon Ball Z the Movie: The Tree of Might ,Doragon bôru Z 3: Chikyû marugoto chô kessen) ,Action|Adventure|Animation|Sci-Fi,3.108695652173913
5835,"Good Evening, Mr. Wallenberg ","God afton, Herr Wallenberg) ",Drama|War,3.108695652173913
134833,Comedy Central Roast of Pamela Anderson ,2005,Comedy,3.108695652173913
50271,Legend of the Black Scorpion ,a.k.a. The Banquet) ,Action|Drama|Fantasy|War,3.108695652173913
7922,"Valachi Papers,The ",1972,Crime|Drama,3.108695652173913
140709,Death Comes to Pemberley ,2013,Drama|Mystery|Romance,3.108695652173913
6883,Sylvia ,2003,Drama|Romance,3.108510638297872
4080,Baby Boom ,1987,Comedy,3.1083676268861455
2694,Big Daddy ,1999,Comedy,3.1083543029693006
170961,Resident Evil: Vendetta ,2017,Animation|Horror,3.1083333333333334
178323,Gaga: Five Foot Two ,2017,Documentary,3.1083333333333334
80864,You Will Meet a Tall Dark Stranger ,2010,Comedy|Romance,3.1082474226804124
1686,Red Corner ,1997,Crime|Thriller,3.108167770419426
53379,"Ghost Ship, The ",1943,Drama|Mystery|Thriller,3.108108108108108
7444,13 Going on 30 ,2004,Comedy|Fantasy|Romance,3.1079632465543643
7437,Connie and Carla ,2004,Comedy,3.107843137254902
8187,On Moonlight Bay ,1951,Comedy|Musical,3.107843137254902
104441,"Frozen Ground, The ",2013,Crime|Drama|Thriller,3.107773851590106
190947,Mary Queen of Scots ,2018,Drama,3.1074380165289255
59333,Made of Honor ,2008,Comedy|Romance,3.107428571428571
88,Black Sheep ,1996,Comedy,3.107188160676533
129816,The Voice of the Moon ,1990,Adventure|Comedy|Drama,3.107142857142857
101428,Kill for Me ,2013,Drama|Thriller,3.107142857142857
169256,Lovesong ,2017,Drama,3.107142857142857
49994,"Life of Jesus, The ",La vie de Jésus) ,Drama,3.107142857142857
110457,Detour ,2013) ,Thriller,3.107142857142857
65935,"Visitor, The ",Muukalainen) ,Drama|Mystery,3.107142857142857
31869,Samson and Delilah ,1949,Drama|Romance,3.107142857142857
163939,Transpecos ,2016,Thriller,3.107142857142857
94900,Desi Boyz ,2011,Comedy|Drama,3.107142857142857
170293,Lilo & Stitch 2: Stitch has a Glitch ,2005,Animation|Children|Comedy,3.107142857142857
78099,"Ape, The ",Apan) ,Drama|Thriller,3.107142857142857
173979,A Nightmare ,1896,Horror,3.107142857142857
66947,Two Men in Manhattan ,Deux hommes dans Manhattan) ,Crime|Drama|Thriller,3.107142857142857
204158,Weathering with You ,2019,Animation|Drama|Fantasy|Romance,3.107142857142857
153794,Camaraderie ,2008,Comedy|Drama|Romance,3.107142857142857
125918,Expelled ,2014,Comedy,3.107142857142857
69007,Firecreek ,1968,Western,3.107142857142857
103483,V/H/S/2 ,2013,Horror|Thriller,3.107142857142857
175393,Sebastian's Voodoo ,2008,Animation|Horror,3.107142857142857
189641,Loving Pablo ,2018,Crime|Drama,3.107142857142857
130081,Our Summer in Provence ,2014,Comedy|Drama,3.107142857142857
7400,Beyond the Stars ,1989,Drama|Sci-Fi,3.107142857142857
81075,"Temptation of St. Tony, The ",Püha Tõnu kiusamine) ,Drama|Fantasy|Mystery,3.107142857142857
142266,Maléfique ,2003,Fantasy|Horror|Mystery,3.107142857142857
2641,Superman II ,1980,Action|Sci-Fi,3.107036114570361
6519,Fun with Dick and Jane ,1977,Comedy,3.106741573033708
141676,Joseph: King of Dreams ,2000,Animation,3.106382978723404
26558,"Stuff, The ",1985,Comedy|Horror|Mystery|Sci-Fi,3.1063218390804597
4372,Crazy/Beautiful ,2001,Drama|Romance,3.10625
70687,Paper Heart ,2009,Comedy|Documentary|Drama|Romance,3.10625
109330,Bury My Heart at Wounded Knee ,2007,Drama|Western,3.106060606060606
142911,The 10 Year Plan ,2014,(no genres listed),3.106060606060606
32501,Natural City ,2003,Action|Romance|Sci-Fi,3.106060606060606
7065,"Birth of a Nation, The ",1915,Drama|War,3.105952380952381
5002,Fritz the Cat ,1972,Animation,3.1058951965065504
84950,Take Me Home Tonight ,2011,Comedy|Drama,3.1056603773584905
158830,The BFG ,2016,Children|Fantasy,3.1055133079847907
6696,Bollywood/Hollywood ,2002,Comedy|Drama|Musical|Romance,3.10546875
54580,"Young Lieutenant, The ",Le petit lieutenant) ,Crime|Drama,3.1052631578947367
140108,Yakuza Apocalypse ,2015,Action|Horror,3.1052631578947367
117129,Alucarda ,1977,Horror|Thriller,3.1052631578947367
26339,Dolemite ,1975,Action|Comedy|Crime|Mystery|Thriller,3.1052631578947367
8450,Anthony Adverse ,1936,Adventure|Romance,3.1052631578947367
90015,White of the Eye ,1987,Thriller,3.1052631578947367
27692,And Starring Pancho Villa as Himself ,2003,Action|Comedy|Drama|War,3.1052631578947367
89930,Superheroes ,2011,Action|Comedy|Documentary|Drama,3.1052631578947367
2247,Married to the Mob ,1988,Comedy,3.1052498738011107
76077,Hot Tub Time Machine ,2010,Comedy|Sci-Fi,3.105145797598628
8965,"Polar Express, The ",2004,Adventure|Animation|Children|Fantasy|IMAX,3.1049436253252387
1045,Love Is All There Is ,1996,Comedy|Drama,3.104651162790698
81495,"Countess, The ",2009,Drama|Thriller,3.104651162790698
3732,"Fury, The ",1978,Horror,3.104651162790698
8968,After the Sunset ,2004,Action|Adventure|Comedy|Crime|Thriller,3.1045828437132785
5065,"Mothman Prophecies, The ",2002,Drama|Fantasy|Horror|Mystery|Thriller,3.104554521276596
190949,Sierra Burgess Is a Loser ,2018,(no genres listed),3.1045454545454545
199307,Greta ,2019,Drama|Thriller,3.1041666666666665
1139,Everything Relative ,1996,Drama,3.1041666666666665
6336,Marooned in Iraq ,Gomgashtei dar Aragh) ,Drama,3.1041666666666665
162634,High Strung ,2016,Drama|Romance,3.1041666666666665
120292,Bird People ,2014,Drama|Fantasy|Romance,3.1041666666666665
1539,Twin Town ,1997,Comedy|Crime,3.104014598540146
2709,Muppets From Space ,1999,Children|Comedy,3.1039356984478936
4018,What Women Want ,2000,Comedy|Romance,3.1038624384342866
98279,"Fantastic Fear of Everything, A ",2012,Comedy,3.103846153846154
2320,Apt Pupil ,1998,Drama|Thriller,3.1037187681580476
93723,Damsels in Distress ,2011,Comedy|Romance,3.1037037037037036
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery ",2017,Comedy,3.103448275862069
133545,Just Before I Go ,2014,Comedy|Drama,3.103448275862069
5327,In Praise of Love ,Éloge de l'amour) ,Drama,3.103448275862069
176219,Cadet Kelly ,2002,Comedy,3.103448275862069
4048,Imaginary Crimes ,1994,Drama,3.103448275862069
8974,"SpongeBob SquarePants Movie, The ",2004,Adventure|Animation|Children|Comedy,3.103161397670549
